borough,cuisine,name,rating,reduced_cuisine
Manhattan,Wine Bars,Essential By Christophe,4.8,Bars & Nightlife
Manhattan,Desserts,Essential By Christophe,4.8,Desserts & Sweets
Manhattan,Lebanese,Madison - Edgewater,4.8,Middle Eastern & Mediterranean
Manhattan,Breakfast & Brunch,Madison - Edgewater,4.8,American
Manhattan,American,Madison - Edgewater,4.8,American
Manhattan,Food Delivery Services,Spiga,4.8,Other
Manhattan,Italian,Spiga,4.8,European
Manhattan,Personal Chefs,Spiga,4.8,Other
Manhattan,Korean,Gurumé,4.8,Asian
Manhattan,Tapas/Small Plates,Gurumé,4.8,European
Manhattan,Cocktail Bars,Gurumé,4.8,Bars & Nightlife
Manhattan,French,Le Jardin Rooftop,4.8,European
Manhattan,Cocktail Bars,Le Jardin Rooftop,4.8,Bars & Nightlife
Manhattan,Italian,Da Andrea - Chelsea,4.7,European
Manhattan,Wine Bars,Da Andrea - Chelsea,4.7,Bars & Nightlife
Manhattan,Cocktail Bars,Da Andrea - Chelsea,4.7,Bars & Nightlife
Manhattan,New American,The Good Good,4.7,American
Manhattan,Lounges,The Good Good,4.7,Bars & Nightlife
Manhattan,Cocktail Bars,The Good Good,4.7,Bars & Nightlife
Manhattan,Tacos,Los Tacos No.1,4.7,Latin American
Manhattan,Pakistani,Food Street,4.7,Asian
Manhattan,Burgers,Food Street,4.7,American
Manhattan,French,Rampoldi,4.6,European
Manhattan,Italian,Rampoldi,4.6,European
Manhattan,Cocktail Bars,Rampoldi,4.6,Bars & Nightlife
Manhattan,Bars,Enoteca Harlem,4.6,Bars & Nightlife
Manhattan,Spanish,Enoteca Harlem,4.6,European
Manhattan,New American,Lola's,4.6,American
Manhattan,Szechuan,CHILI,4.6,Asian
Manhattan,Dim Sum,CHILI,4.6,Asian
Manhattan,Cocktail Bars,CHILI,4.6,Bars & Nightlife
Manhattan,Thai,Chalong,4.6,Asian
Manhattan,New American,Altair NYC,4.6,American
Manhattan,Ramen,Kin Ramen,4.6,Asian
Manhattan,Izakaya,Kin Ramen,4.6,Asian
Manhattan,French,Chez Fifi,4.6,European
Manhattan,Steakhouses,Bourbon Steak,4.6,American
Manhattan,Wine Bars,Bourbon Steak,4.6,Bars & Nightlife
Manhattan,Seafood,Bourbon Steak,4.6,Seafood
Manhattan,Hot Pot,Mala Town,4.6,Asian
Manhattan,Szechuan,Mala Town,4.6,Asian
Manhattan,Seafood,Mala Town,4.6,Seafood
Manhattan,American,The Ellington,4.6,American
Manhattan,Bars,The Ellington,4.6,Bars & Nightlife
Manhattan,Venues & Event Spaces,The Ellington,4.6,Other
Manhattan,Cambodian,Bayon,4.6,Other
Manhattan,Lebanese,Au Za'atar,4.5,Middle Eastern & Mediterranean
Manhattan,Korean,C as in Charlie,4.5,Asian
Manhattan,Tapas/Small Plates,C as in Charlie,4.5,European
Manhattan,Southern,C as in Charlie,4.5,American
Manhattan,Korean,Nubiani,4.5,Asian
Manhattan,Barbeque,Nubiani,4.5,Barbeque
Manhattan,Thai,THEP Thai Restaurant,4.5,Asian
Manhattan,Noodles,THEP Thai Restaurant,4.5,Asian
Manhattan,Asian Fusion,THEP Thai Restaurant,4.5,Asian
Manhattan,Noodles,Simply Noodles,4.5,Asian
Manhattan,Peruvian,El Eslabon Restaurant,4.5,Latin American
Manhattan,Seafood,El Eslabon Restaurant,4.5,Seafood
Manhattan,Pizza,Olio e Più,4.5,European
Manhattan,Italian,Olio e Più,4.5,European
Manhattan,Cocktail Bars,Olio e Più,4.5,Bars & Nightlife
Manhattan,Japanese,MORU,4.5,Asian
Manhattan,Salad,MORU,4.5,Healthy
Manhattan,Desserts,MORU,4.5,Desserts & Sweets
Manhattan,Japanese,Raku,4.5,Asian
Manhattan,Noodles,Raku,4.5,Asian
Manhattan,Sushi Bars,Raku,4.5,Asian
Manhattan,Mexican,Taqueria 86,4.5,Latin American
Manhattan,Sushi Bars,Mizu Sushi & Hibachi,4.5,Asian
Manhattan,Japanese,Mizu Sushi & Hibachi,4.5,Asian
Manhattan,Chicken Shop,Poulet San Tete,4.5,Fast Food
Manhattan,New American,Terravita,4.5,American
Manhattan,Specialty Food,Terravita,4.5,Other
Manhattan,French,La Grande Boucherie,4.4,European
Manhattan,Steakhouses,La Grande Boucherie,4.4,American
Manhattan,Cocktail Bars,La Grande Boucherie,4.4,Bars & Nightlife
Manhattan,Gastropubs,Harry's Food And Drink,4.4,Other
Manhattan,Cocktail Bars,Harry's Food And Drink,4.4,Bars & Nightlife
Manhattan,New American,Harry's Food And Drink,4.4,American
Manhattan,Sicilian,Piccola Cucina Uptown,4.4,Other
Manhattan,Thai,Up Thai,4.4,Asian
Manhattan,Mediterranean,Lokal 83 Mediterranean Kitchen,4.4,Middle Eastern & Mediterranean
Manhattan,Cocktail Bars,Lokal 83 Mediterranean Kitchen,4.4,Bars & Nightlife
Manhattan,Greek,Lokal 83 Mediterranean Kitchen,4.4,European
Manhattan,Thai,Sala Thai Restaurant,4.4,Asian
Manhattan,Seafood,Mermaid Oyster Bar,4.4,Seafood
Manhattan,Izakaya,Konban,4.4,Asian
Manhattan,Wine Bars,Vin Sur Vingt,4.4,Bars & Nightlife
Manhattan,French,Vin Sur Vingt,4.4,European
Manhattan,Coffee & Tea,Vin Sur Vingt,4.4,Cafe & Drinks
Manhattan,Ramen,Tonchin,4.4,Asian
Manhattan,Cocktail Bars,Tonchin,4.4,Bars & Nightlife
Manhattan,Chicken Wings,Tonchin,4.4,Fast Food
Manhattan,Pizza,Parla,4.4,European
Manhattan,Pasta Shops,Parla,4.4,European
Manhattan,Cocktail Bars,Parla,4.4,Bars & Nightlife
Manhattan,Korean,The Jin,4.4,Asian
Manhattan,Chicken Wings,The Jin,4.4,Fast Food
Manhattan,Ramen,The Jin,4.4,Asian
Manhattan,Noodles,The Handpulled Noodle,4.4,Asian
Manhattan,Chinese,The Handpulled Noodle,4.4,Asian
Manhattan,Comfort Food,The Handpulled Noodle,4.4,American
Manhattan,Vietnamese,Banh,4.4,Asian
Manhattan,Coffee & Tea,Banh,4.4,Cafe & Drinks
Manhattan,Sandwiches,Banh,4.4,Sandwiches
Manhattan,French,Supper Club by Le Petit Parisien,4.9,European
Manhattan,Supper Clubs,Supper Club by Le Petit Parisien,4.9,Other
Manhattan,Thai,Charoen Krung Thai,4.8,Asian
Manhattan,Desserts,Charoen Krung Thai,4.8,Desserts & Sweets
Manhattan,Salad,Charoen Krung Thai,4.8,Healthy
Manhattan,Mediterranean,Elis Wine Bar & Restaurant,4.7,Middle Eastern & Mediterranean
Manhattan,Bars,Elis Wine Bar & Restaurant,4.7,Bars & Nightlife
Manhattan,Sushi Bars,Mikado,4.7,Asian
Manhattan,Japanese,Mikado,4.7,Asian
Manhattan,Soup,Mikado,4.7,Asian
Manhattan,Mediterranean,Yemeni Restaurant & Shawarma Mediterranean,4.7,Middle Eastern & Mediterranean
Manhattan,Egyptian,Yemeni Restaurant & Shawarma Mediterranean,4.7,Middle Eastern & Mediterranean
Manhattan,Thai,SaiTong Thai,4.7,Asian
Manhattan,New American,Carla,4.6,American
Manhattan,Modern European,Çka Ka Qëllu - Manhattan,4.6,European
Manhattan,Mediterranean,Çka Ka Qëllu - Manhattan,4.6,Middle Eastern & Mediterranean
Manhattan,Wine Bars,Çka Ka Qëllu - Manhattan,4.6,Bars & Nightlife
Manhattan,Pizza,Bosino,4.5,European
Manhattan,Italian,Bosino,4.5,European
Manhattan,Korean,Obaltan,4.5,Asian
Manhattan,Barbeque,Obaltan,4.5,Barbeque
Manhattan,Seafood,Obaltan,4.5,Seafood
Manhattan,Georgian,Cheeseboat,4.5,Other
Manhattan,Thai,Soothr,4.5,Asian
Manhattan,Noodles,Soothr,4.5,Asian
Manhattan,Cocktail Bars,Soothr,4.5,Bars & Nightlife
Manhattan,Middle Eastern,Shukette,4.5,Other
Manhattan,Indian,Bengal Tiger ,4.5,Asian
Manhattan,Mediterranean,Frena,4.5,Middle Eastern & Mediterranean
Manhattan,Salad,Frena,4.5,Healthy
Manhattan,Cocktail Bars,Frena,4.5,Bars & Nightlife
Manhattan,Thai,Thai Villa,4.4,Asian
Manhattan,Japanese,Tabata,4.4,Asian
Manhattan,Bars,Tabata,4.4,Bars & Nightlife
Manhattan,Southern,Bird Dog,4.4,American
Manhattan,Tuscan,Bird Dog,4.4,Other
Manhattan,Korean,Nari,4.4,Asian
Manhattan,Georgian,Chama Mama,4.4,Other
Manhattan,Wine Bars,Chama Mama,4.4,Bars & Nightlife
Manhattan,Cocktail Bars,Chama Mama,4.4,Bars & Nightlife
Manhattan,Tapas Bars,Debajo,4.4,European
Manhattan,Spanish,Debajo,4.4,European
Manhattan,Tapas/Small Plates,Debajo,4.4,European
Manhattan,Mediterranean,Sea Salt,4.4,Middle Eastern & Mediterranean
Manhattan,Cocktail Bars,Sea Salt,4.4,Bars & Nightlife
Manhattan,Seafood,Sea Salt,4.4,Seafood
Manhattan,Thai,LumLum ,4.4,Asian
Manhattan,Szechuan,Blue Willow 夜来湘,4.4,Asian
Manhattan,Italian,Da Andrea - Greenwich Village,4.4,European
Manhattan,Mediterranean,Da Andrea - Greenwich Village,4.4,Middle Eastern & Mediterranean
Manhattan,Breakfast & Brunch,Da Andrea - Greenwich Village,4.4,American
Manhattan,Korean,Moono,4.4,Asian
Manhattan,Indian,Javitri,4.3,Asian
Manhattan,Italian,Osteria Accademia,4.3,European
Manhattan,New American,Westville,4.3,American
Manhattan,Salad,Westville,4.3,Healthy
Manhattan,Cocktail Bars,Westville,4.3,Bars & Nightlife
Manhattan,Cocktail Bars,Nobody Told Me,4.3,Bars & Nightlife
Manhattan,New American,Nobody Told Me,4.3,American
Manhattan,Chicken Shop,Chick Chick,4.3,Fast Food
Manhattan,Italian,Osteria 106,4.3,European
Manhattan,French,Amelie,4.3,European
Manhattan,Wine Bars,Amelie,4.3,Bars & Nightlife
Manhattan,Breakfast & Brunch,Amelie,4.3,American
Manhattan,Sushi Bars,Anytime Kitchen Fort Lee,4.3,Asian
Manhattan,Barbeque,Anytime Kitchen Fort Lee,4.3,Barbeque
Manhattan,Korean,Anytime Kitchen Fort Lee,4.3,Asian
Manhattan,Mediterranean,Eléa,4.3,Middle Eastern & Mediterranean
Manhattan,Greek,Eléa,4.3,European
Manhattan,Seafood,Eléa,4.3,Seafood
Manhattan,Cocktail Bars,The Parlour Room,4.3,Bars & Nightlife
Manhattan,Seafood,The Parlour Room,4.3,Seafood
Manhattan,Tapas/Small Plates,The Parlour Room,4.3,European
Manhattan,Sushi Bars,Suram,4.3,Asian
Manhattan,Ramen,Suram,4.3,Asian
Manhattan,Soup,Suram,4.3,Asian
Manhattan,Izakaya,Heno Heno,4.3,Asian
Manhattan,Sushi Bars,Heno Heno,4.3,Asian
Manhattan,Bars,Heno Heno,4.3,Bars & Nightlife
Manhattan,Asian Fusion,Le Sia,4.3,Asian
Manhattan,Chinese,Le Sia,4.3,Asian
Manhattan,Cajun/Creole,Le Sia,4.3,Other
Manhattan,American,Friend Of A Farmer - Upper West Side,4.3,American
Manhattan,Comfort Food,Friend Of A Farmer - Upper West Side,4.3,American
Manhattan,Breakfast & Brunch,Friend Of A Farmer - Upper West Side,4.3,American
Manhattan,Cocktail Bars,Tanner Smiths,4.3,Bars & Nightlife
Manhattan,New American,Tanner Smiths,4.3,American
Manhattan,Beer Bar,Tanner Smiths,4.3,Bars & Nightlife
Manhattan,American,The Wolfe,4.3,American
Manhattan,Sports Bars,The Wolfe,4.3,Other
Manhattan,Cocktail Bars,The Wolfe,4.3,Bars & Nightlife
Manhattan,Italian,Porto By Antonio,4.3,European
Manhattan,Pizza,Porto By Antonio,4.3,European
Manhattan,Burgers,Haven Uws,4.3,American
Manhattan,Beer Bar,Haven Uws,4.3,Bars & Nightlife
Manhattan,Cocktail Bars,Haven Uws,4.3,Bars & Nightlife
Manhattan,Seafood,El Fish Marisquería,4.3,Seafood
Manhattan,Mexican,El Fish Marisquería,4.3,Latin American
Manhattan,Cocktail Bars,El Fish Marisquería,4.3,Bars & Nightlife
Manhattan,American,Monkey Bar,4.3,American
Manhattan,Bars,Monkey Bar,4.3,Bars & Nightlife
Manhattan,Tapas Bars,Izakaya MEW,4.3,European
Manhattan,Sushi Bars,Izakaya MEW,4.3,Asian
Manhattan,Izakaya,Izakaya MEW,4.3,Asian
Manhattan,Cocktail Bars,Lolita,4.3,Bars & Nightlife
Manhattan,Mexican,Lolita,4.3,Latin American
Manhattan,Breakfast & Brunch,Lolita,4.3,American
Manhattan,Mexican,Casa Carmen,4.3,Latin American
Manhattan,Wine Bars,Casa Carmen,4.3,Bars & Nightlife
Manhattan,Cocktail Bars,Casa Carmen,4.3,Bars & Nightlife
Manhattan,New American,Valerie,4.3,American
Manhattan,Cocktail Bars,Valerie,4.3,Bars & Nightlife
Manhattan,Korean,bōm,4.9,Asian
Manhattan,Irish,Langan's,4.8,European
Manhattan,Cocktail Bars,Langan's,4.8,Bars & Nightlife
Manhattan,Steakhouses,Langan's,4.8,American
Manhattan,Breakfast & Brunch,The Grand Feast,4.7,American
Manhattan,New American,The Grand Feast,4.7,American
Manhattan,Wine Bars,The Grand Feast,4.7,Bars & Nightlife
Manhattan,Wine Bars,Ortomare Ristorante Pizzeria,4.7,Bars & Nightlife
Manhattan,Italian,Ortomare Ristorante Pizzeria,4.7,European
Manhattan,Pizza,Ortomare Ristorante Pizzeria,4.7,European
Manhattan,Tapas/Small Plates,GAUDIr,4.7,European
Manhattan,Spanish,GAUDIr,4.7,European
Manhattan,Wine Bars,GAUDIr,4.7,Bars & Nightlife
Manhattan,Italian,Water & Wheat,4.7,European
Manhattan,Japanese,Sushi W,4.6,Asian
Manhattan,Sushi Bars,Sushi W,4.6,Asian
Manhattan,Italian,L'Osteria,4.6,European
Manhattan,Desserts,L'Osteria,4.6,Desserts & Sweets
Manhattan,Salad,L'Osteria,4.6,Healthy
Manhattan,Mexican,Soledad,4.6,Latin American
Manhattan,Italian,Ciao Paisan Bistro,4.6,European
Manhattan,New American,Little Maven,4.6,American
Manhattan,Pasta Shops,Little Maven,4.6,European
Manhattan,Cocktail Bars,Little Maven,4.6,Bars & Nightlife
Manhattan,Mediterranean,Theodora,4.6,Middle Eastern & Mediterranean
Manhattan,Cocktail Bars,Theodora,4.6,Bars & Nightlife
Manhattan,Korean,Hojokban,4.5,Asian
Manhattan,Italian,Wolf at Nordstrom NYC,4.5,European
Manhattan,Filipino,Kalye,4.5,Asian
Manhattan,New American,The Reading Room,4.5,American
Manhattan,Cocktail Bars,The Reading Room,4.5,Bars & Nightlife
Manhattan,Breakfast & Brunch,The Reading Room,4.5,American
Manhattan,Georgian,Aragvi,4.5,Other
Manhattan,Salad,Aragvi,4.5,Healthy
Manhattan,Bars,Aragvi,4.5,Bars & Nightlife
Manhattan,Korean,ARIARI,4.5,Asian
Manhattan,Tapas/Small Plates,ARIARI,4.5,European
Manhattan,Gastropubs,ARIARI,4.5,Other
Manhattan,Ramen,Kame,4.4,Asian
Manhattan,Japanese Curry,Kame,4.4,Asian
Manhattan,Salad,Kame,4.4,Healthy
Manhattan,Dominican,Santiago's Beer Garden,4.4,Latin American
Manhattan,Bars,Santiago's Beer Garden,4.4,Bars & Nightlife
Manhattan,Comfort Food,Santiago's Beer Garden,4.4,American
Manhattan,Southern,Hollybrook Lane,4.4,American
Manhattan,Comfort Food,Hollybrook Lane,4.4,American
Manhattan,Caribbean,Tatiana By Kwame Onwuachi,4.4,Other
Manhattan,African,Tatiana By Kwame Onwuachi,4.4,African
Manhattan,Peruvian,Harlemite Peruvian Cuisine,4.4,Latin American
Manhattan,Seafood,Harlemite Peruvian Cuisine,4.4,Seafood
Manhattan,Cocktail Bars,Harlemite Peruvian Cuisine,4.4,Bars & Nightlife
Manhattan,Desserts,Hyderabadi Zaiqa,4.4,Desserts & Sweets
Manhattan,Juice Bars & Smoothies,Hyderabadi Zaiqa,4.4,Cafe & Drinks
Manhattan,Indian,Hyderabadi Zaiqa,4.4,Asian
Manhattan,Middle Eastern,El Jardin,4.4,Other
Manhattan,Kebab,El Jardin,4.4,Other
Manhattan,Halal,El Jardin,4.4,Middle Eastern & Mediterranean
Manhattan,Turkish,Dayı'nın Yeri,4.4,Middle Eastern & Mediterranean
Manhattan,Lebanese,Sawa,4.4,Middle Eastern & Mediterranean
Manhattan,Venues & Event Spaces,Sawa,4.4,Other
Manhattan,Bars,Sawa,4.4,Bars & Nightlife
Manhattan,Turkish,Meyhane,4.3,Middle Eastern & Mediterranean
Manhattan,Mediterranean,Meyhane,4.3,Middle Eastern & Mediterranean
Manhattan,Tapas/Small Plates,Meyhane,4.3,European
Manhattan,Szechuan,Mala Project,4.3,Asian
Manhattan,Hot Pot,Mala Project,4.3,Asian
Manhattan,Seafood,Mala Project,4.3,Seafood
Manhattan,Greek,yasouvlaki,4.3,European
Manhattan,Wine Bars,yasouvlaki,4.3,Bars & Nightlife
Manhattan,Italian,Trattoria La Sorrentina,4.3,European
Manhattan,Pizza,Trattoria La Sorrentina,4.3,European
Manhattan,Taiwanese,Four Four South Village,4.3,Asian
Manhattan,Italian,Norma Gastronomia Siciliana,4.3,European
Manhattan,Pizza,Norma Gastronomia Siciliana,4.3,European
Manhattan,Izakaya,nonono,4.3,Asian
Manhattan,Cocktail Bars,nonono,4.3,Bars & Nightlife
Manhattan,Cocktail Bars,Tara Mór,4.3,Bars & Nightlife
Manhattan,New American,Tara Mór,4.3,American
Manhattan,Irish,Tara Mór,4.3,European
Manhattan,Cocktail Bars,Maison Pickle,4.3,Bars & Nightlife
Manhattan,Comfort Food,Maison Pickle,4.3,American
Manhattan,Breakfast & Brunch,Maison Pickle,4.3,American
Manhattan,Mediterranean,Florentin ,4.3,Middle Eastern & Mediterranean
Manhattan,Bars,Florentin ,4.3,Bars & Nightlife
Manhattan,New American,Florentin ,4.3,American
Manhattan,Comfort Food,Jacob's Pickles,4.2,American
Manhattan,Southern,Jacob's Pickles,4.2,American
Manhattan,American,Jacob's Pickles,4.2,American
Manhattan,Indian,Anar,4.2,Asian
Manhattan,Sushi Bars,Blu on the Hudson,4.2,Asian
Manhattan,American,Blu on the Hudson,4.2,American
Manhattan,Taiwanese,Din Tai Fung,4.2,Asian
Manhattan,Shanghainese,Din Tai Fung,4.2,Other
Manhattan,Dim Sum,Din Tai Fung,4.2,Asian
Manhattan,French,Pastis,4.2,European
Manhattan,Spanish,Tasca,4.2,European
Manhattan,Caribbean,Tasca,4.2,Other
Manhattan,Noodles,The Tang - Upper West Side,4.2,Asian
Manhattan,Szechuan,The Tang - Upper West Side,4.2,Asian
Manhattan,Dim Sum,The Tang - Upper West Side,4.2,Asian
Manhattan,Middle Eastern,Al Badawi,4.2,Other
Manhattan,Soup,Al Badawi,4.2,Asian
Manhattan,Mexican,Covacha,4.2,Latin American
Manhattan,Pizza,Song E Napule,4.2,European
Manhattan,Italian,Song E Napule,4.2,European
Manhattan,Cantonese,Moon Kee,4.2,Asian
Manhattan,Dim Sum,Moon Kee,4.2,Asian
Manhattan,Hong Kong Style Cafe,Moon Kee,4.2,Other
Manhattan,New American,Joomak,5.0,American
Manhattan,Wine Bars,Cafe D'Anvers,4.9,Bars & Nightlife
Manhattan,Belgian,Cafe D'Anvers,4.9,European
Manhattan,Japanese,Shinbashi 72,4.6,Asian
Manhattan,International Grocery,Shinbashi 72,4.6,Other
Manhattan,Tapas/Small Plates,Perch,4.6,European
Manhattan,Cocktail Bars,Perch,4.6,Bars & Nightlife
Manhattan,Thai,Mitr Thai,4.6,Asian
Manhattan,Italian,Carlotto,4.5,European
Manhattan,Wine Bars,Carlotto,4.5,Bars & Nightlife
Manhattan,Cocktail Bars,Carlotto,4.5,Bars & Nightlife
Manhattan,Italian,L’incontro,4.5,European
Manhattan,Desserts,L’incontro,4.5,Desserts & Sweets
Manhattan,Pasta Shops,L’incontro,4.5,European
Manhattan,Pizza,B Side Pizza & Wine Bar,4.5,European
Manhattan,Wine Bars,B Side Pizza & Wine Bar,4.5,Bars & Nightlife
Manhattan,Cocktail Bars,B Side Pizza & Wine Bar,4.5,Bars & Nightlife
Manhattan,Lebanese,Salma,4.5,Middle Eastern & Mediterranean
Manhattan,Breakfast & Brunch,Salma,4.5,American
Manhattan,Sandwiches,Salma,4.5,Sandwiches
Manhattan,Japanese,Okatte Tanto NY,4.5,Asian
Manhattan,Ramen,Kajiken,4.5,Asian
Manhattan,Noodles,Kajiken,4.5,Asian
Manhattan,Lounges,The View,4.4,Bars & Nightlife
Manhattan,American,The View,4.4,American
Manhattan,Cocktail Bars,The View,4.4,Bars & Nightlife
Manhattan,Ramen,ICHIRAN - Times Square,4.4,Asian
Manhattan,Noodles,ICHIRAN - Times Square,4.4,Asian
Manhattan,Desserts,ICHIRAN - Times Square,4.4,Desserts & Sweets
Manhattan,Bars,Bourbon and Branch,4.4,Bars & Nightlife
Manhattan,Venues & Event Spaces,Bourbon and Branch,4.4,Other
Manhattan,American,Bourbon and Branch,4.4,American
Manhattan,Wine Bars,Heidi's House By The Side Of The Road,4.4,Bars & Nightlife
Manhattan,Comfort Food,Heidi's House By The Side Of The Road,4.4,American
Manhattan,Sardinian,Arco Cafe,4.4,Other
Manhattan,Pasta Shops,Arco Cafe,4.4,European
Manhattan,Middle Eastern,Laser Wolf,4.4,Other
Manhattan,Desserts,Laser Wolf,4.4,Desserts & Sweets
Manhattan,Cocktail Bars,Laser Wolf,4.4,Bars & Nightlife
Manhattan,Barbeque,Don Don,4.4,Barbeque
Manhattan,Specialty Food,Don Don,4.4,Other
Manhattan,Korean,Don Don,4.4,Asian
Manhattan,Japanese,Tomi Jazz,4.4,Asian
Manhattan,Jazz & Blues,Tomi Jazz,4.4,Other
Manhattan,Italian,GP's Restaurant,4.4,European
Manhattan,Bars,GP's Restaurant,4.4,Bars & Nightlife
Manhattan,Italian,San Sabino,4.3,European
Manhattan,Seafood,San Sabino,4.3,Seafood
Manhattan,Cocktail Bars,San Sabino,4.3,Bars & Nightlife
Manhattan,Korean,Her Name Is Han,4.3,Asian
Manhattan,Breakfast & Brunch,Her Name Is Han,4.3,American
Manhattan,Japanese,SUGARFISH | Midtown West,4.3,Asian
Manhattan,Sushi Bars,SUGARFISH | Midtown West,4.3,Asian
Manhattan,Korean,Osamil,4.3,Asian
Manhattan,Gastropubs,Osamil,4.3,Other
Manhattan,Tapas/Small Plates,Osamil,4.3,European
Manhattan,Burgers,Hudson Burgers And Beers,4.3,American
Manhattan,Sports Bars,Hudson Burgers And Beers,4.3,Other
Manhattan,Beer Bar,Hudson Burgers And Beers,4.3,Bars & Nightlife
Manhattan,Korean,Rice Thief,4.3,Asian
Manhattan,Seafood,Rice Thief,4.3,Seafood
Manhattan,Wine Bars,Aumm Aumm Pizzeria & Wine Bar,4.3,Bars & Nightlife
Manhattan,Italian,Aumm Aumm Pizzeria & Wine Bar,4.3,European
Manhattan,Pizza,Aumm Aumm Pizzeria & Wine Bar,4.3,European
Manhattan,Bars,La Pecora Bianca,4.2,Bars & Nightlife
Manhattan,Italian,La Pecora Bianca,4.2,European
Manhattan,Breakfast & Brunch,La Pecora Bianca,4.2,American
Manhattan,Lebanese,Yara,4.2,Middle Eastern & Mediterranean
Manhattan,Mediterranean,Yara,4.2,Middle Eastern & Mediterranean
Manhattan,Cocktail Bars,Yara,4.2,Bars & Nightlife
Manhattan,Japanese,Sushi Yasaka,4.2,Asian
Manhattan,Sushi Bars,Sushi Yasaka,4.2,Asian
Manhattan,Mediterranean,Zou Zou’s,4.2,Middle Eastern & Mediterranean
Manhattan,Cocktail Bars,Zou Zou’s,4.2,Bars & Nightlife
Manhattan,New American,Zou Zou’s,4.2,American
Manhattan,Ethiopian,Massawa,4.2,African
Manhattan,Eritrean,Massawa,4.2,African
Manhattan,Vegan,Massawa,4.2,Healthy
Manhattan,Bars,Dagon,4.2,Bars & Nightlife
Manhattan,Mediterranean,Dagon,4.2,Middle Eastern & Mediterranean
Manhattan,Tapas/Small Plates,Dagon,4.2,European
Manhattan,Turkish,Leyla,4.2,Middle Eastern & Mediterranean
Manhattan,Mediterranean,Leyla,4.2,Middle Eastern & Mediterranean
Manhattan,Breakfast & Brunch,Leyla,4.2,American
Manhattan,American,RH Rooftop Restaurant at RH New York,4.1,American
Manhattan,Wine Bars,RH Rooftop Restaurant at RH New York,4.1,Bars & Nightlife
Manhattan,Vegan,Le Botaniste,4.1,Healthy
Manhattan,Vegetarian,Le Botaniste,4.1,Healthy
Manhattan,Desserts,Le Botaniste,4.1,Desserts & Sweets
Manhattan,Italian,Sempre Oggi,4.1,European
Manhattan,Desserts,Sempre Oggi,4.1,Desserts & Sweets
Manhattan,Venues & Event Spaces,Sempre Oggi,4.1,Other
Manhattan,Italian,Fumo,4.1,European
Manhattan,Bars,Fumo,4.1,Bars & Nightlife
Manhattan,Pizza,Fumo,4.1,European
Manhattan,New American,Harvest Kitchen,4.1,American
Manhattan,Breakfast & Brunch,Harvest Kitchen,4.1,American
Manhattan,Mediterranean,Miriam,4.1,Middle Eastern & Mediterranean
Manhattan,Cocktail Bars,Miriam,4.1,Bars & Nightlife
Manhattan,Middle Eastern,Miriam,4.1,Other
Manhattan,Italian,Alice Restaurant,4.1,European
Manhattan,Bars,Alice Restaurant,4.1,Bars & Nightlife
Manhattan,Seafood,Alice Restaurant,4.1,Seafood
Manhattan,American,Hoexter’s,4.1,American
Manhattan,New American,The Milling Room,4.1,American
Manhattan,Wine Bars,The Milling Room,4.1,Bars & Nightlife
Manhattan,Cocktail Bars,The Milling Room,4.1,Bars & Nightlife
Manhattan,Mediterranean,ilili Restaurant,4.1,Middle Eastern & Mediterranean
Manhattan,Lebanese,ilili Restaurant,4.1,Middle Eastern & Mediterranean
Manhattan,Cocktail Bars,ilili Restaurant,4.1,Bars & Nightlife
Manhattan,New American,Tessa,4.1,American
Manhattan,Bars,Tessa,4.1,Bars & Nightlife
Manhattan,Sandwiches,Tessa,4.1,Sandwiches
Manhattan,New American,Bad Roman,4.1,American
Manhattan,Italian,Bad Roman,4.1,European
Manhattan,Japanese,Raku - It's Japanese II,4.1,Asian
Manhattan,Sushi Bars,Raku - It's Japanese II,4.1,Asian
Manhattan,Mediterranean,Bustan,4.0,Middle Eastern & Mediterranean
Manhattan,Middle Eastern,Bustan,4.0,Other
Manhattan,French,The Consulate,4.0,European
Manhattan,New American,The Consulate,4.0,American
Manhattan,Cocktail Bars,The Consulate,4.0,Bars & Nightlife
Manhattan,Coffee & Tea,City Coffee Bar,5.0,Cafe & Drinks
Manhattan,Breakfast & Brunch,City Coffee Bar,5.0,American
Manhattan,Breakfast & Brunch,Animo,4.7,American
